challenge_id,challenge_type_disag,challenge_type
1677506161933,AD HOC,Cobertura
1677502763837,AD HOC,Cobertura
1677504399389,AD HOC,Cobertura
1677269390062,INNOVACION GP,Cobertura Inno
1677243000885,MKT PLACE VTAS,Cobertura
1677243788569,MKT PLACE VTAS,Cobertura
1677244794352,MKT PLACE VTAS,Cobertura
1677241028124,AD HOC,Cobertura
1677241471728,AD HOC,Cobertura
1677247946117,MKT PLACE PARTNERS,Cobertura
1677248502799,MKT PLACE PARTNERS,Cobertura
1677244299506,MKT PLACE VTAS,Cobertura
1677244639467,INNOVACION REGION,Cobertura Inno
1677241667733,INNOVACION REGION,Cobertura Inno
1677243095747,INNOVACION REGION,Cobertura Inno
1677243597168,CANCELADO,xxxxxxxxx
1677245176309,MKT PLACE VTAS,Cobertura
1677244468541,MKT PLACE VTAS,Cobertura
1677244765456,INNOVACION REGION,Cobertura Inno
1677248755355,MKT PLACE PARTNERS,Cobertura
1677243579628,MKT PLACE VTAS,Cobertura
1677240509574,INNOVACION REGION,Cobertura Inno
1677265333442,MKT PLACE VTAS,Cobertura
1677183816339,AD HOC,Cobertura
1677183593889,AD HOC,Cobertura
1677185132613,AD HOC,Cobertura
1677182963714,AD HOC,Cobertura
1677184037907,AD HOC,Cobertura
1677503771347,INNOVACION GP,Cobertura Inno
1677505961124,INNOVACION GP,Cobertura Inno
1677504754016,INNOVACION GP,Cobertura Inno
1677505254321,INNOVACION GP,Cobertura Inno
1677502402851,AD HOC,Cobertura
1677501987269,INNOVACION GP,Cobertura Inno
1677505236508,AD HOC,Cobertura
1677511109920,AD HOC,Cobertura
1677502574299,AD HOC,Cobertura
1677506757938,INNOVACION GP,Cobertura Inno
1677241269994,AD HOC,Cobertura
1677184778438,AD HOC,Cobertura
1677504561998,AD HOC,Cobertura
1677241901080,CANCELADO,xxxxxxxxx
1677265377902,INNOVACION GP,Cobertura Inno
1677184706498,INNOVACION GP,Cobertura Inno
1677184288207,AD HOC,Cobertura
1677183907910,INNOVACION REGION,Cobertura Inno
1677184377578,INNOVACION GP,Cobertura Inno
1677182939539,INNOVACION GP,Cobertura Inno
1677684777810,MKT PLACE VTAS,Cobertura
1677685594617,MKT PLACE VTAS,Cobertura
1677687432520,MKT PLACE VTAS,Cobertura
1677679762529,MKT PLACE VTAS,Cobertura
1677679416771,MKT PLACE VTAS,Cobertura
1677681791515,MKT PLACE VTAS,Cobertura
1677687635438,MKT PLACE VTAS,Cobertura
1677677524765,INNOVACION REGION,Cobertura Inno
1677686613805,MKT PLACE VTAS,Cobertura
1677689747891,MKT PLACE VTAS,Cobertura
1677690404598,MKT PLACE VTAS,Cobertura
1677673687685,VOLUMEN CVZA,Volumen
1677683755161,MKT PLACE VTAS,Cobertura
1677685931335,MKT PLACE VTAS,Cobertura
1677688711216,MKT PLACE VTAS,Cobertura
1677675879827,INNOVACION GP,Cobertura Inno
1677689086213,MKT PLACE VTAS,Cobertura
1677687933701,MKT PLACE VTAS,Cobertura
1677679134836,MKT PLACE VTAS,Cobertura
1677684967048,MKT PLACE VTAS,Cobertura
1677688135379,MKT PLACE VTAS,Cobertura
1677683161020,MKT PLACE PARTNERS,Cobertura
1677684385896,MKT PLACE VTAS,Cobertura
1677679779123,MKT PLACE PARTNERS,Cobertura
1677688305388,MKT PLACE VTAS,Cobertura
1677682185678,MKT PLACE VTAS,Cobertura
1677853752460,VOLUMEN CVZA,Volumen
1677854862360,VOLUMEN CVZA,Volumen
1677855219864,VOLUMEN NABS,Volumen
1677855778778,VOLUMEN NABS,Volumen
1677855547557,VOLUMEN NABS,Volumen
1677856355989,VOLUMEN NABS,Volumen
1677856613351,VOLUMEN NABS,Volumen
1677759394479,AD HOC,Cobertura
1677759075571,AD HOC,Cobertura
1677757594232,CANCELADO,xxxxxxxxx
1677758350359,AD HOC,Cobertura
1677874960579,MKT PLACE PARTNERS,Cobertura
1677873846539,PILOTO,xxxxxxxxx
1677874730651,MKT PLACE PARTNERS,Cobertura
1677875874759,MKT PLACE PARTNERS,Cobertura
1677873476660,PILOTO,xxxxxxxxx
1677779270495,VOLUMEN CVZA,Volumen
52047a5f-e166-4398-9d96-292bd2bbf644,EJECUCION,Ejecución
c3b6492f-18d6-46fe-9a6d-436f8c401a23,EJECUCION,Ejecución
06412888-8daf-4631-81e7-8daf90830138,EJECUCION,Ejecución
3eb0d8ea-e632-4ff8-94b8-8dc70c6a73b7,EJECUCION,Ejecución
05ffb3ba-723a-45cb-9da8-f5540401e62b,EJECUCION,Ejecución
1680296638743,MKT PLACE VTAS,Cobertura
1680296235353,MKT PLACE VTAS,Cobertura
1680295912557,MKT PLACE VTAS,Cobertura
12e96781-3613-498b-b68a-b1f81e29e1b2,EJECUCION,Ejecución
1680296921513,MKT PLACE VTAS,Cobertura
1680296571894,MKT PLACE VTAS,Cobertura
1680294858567,VOL CVZA,Volumen
1680296466427,MKT PLACE VTAS,Cobertura
4c612c98-2128-4aef-bd3e-bcf31cb7368e,EJECUCION,Ejecución
1680297177805,MKT PLACE VTAS,Cobertura
1680296763060,MKT PLACE VTAS,Cobertura
1680296047513,MKT PLACE VTAS,Cobertura
74e43295-458c-4726-8fde-0fa039c30f7e,EJECUCION,Ejecución
1680297302938,MKT PLACE VTAS,Cobertura
7fee5b43-bef2-4cf9-ab54-35f0f2483ecc,EJECUCION,Ejecución
1679602312685,INNOVACION,Cobertura Inno
1679920956862,CANCELADO,xxxxxxxxx
1679929671673,CANCELADO,xxxxxxxxx
1679584286363,CANCELADO,xxxxxxxxx
1679944145944,MKT PLACE PART,Cobertura
1679943328916,MKT PLACE PART,Cobertura
1679946367220,MKT PLACE VTAS,Cobertura
1679937369175,MKT PLACE VTAS,Cobertura
1679943788032,MKT PLACE PART,Cobertura
1679928211697,MKT PLACE VTAS,Cobertura
1679925749303,MKT PLACE VTAS,Cobertura
1679933796732,MKT PLACE VTAS,Cobertura
1679936249973,MKT PLACE VTAS,Cobertura
1679929028657,MKT PLACE VTAS,Cobertura
1679928436838,MKT PLACE VTAS,Cobertura
1679929182946,MKT PLACE VTAS,Cobertura
1679927632641,MKT PLACE VTAS,Cobertura
1679926861151,MKT PLACE VTAS,Cobertura
1679932939767,MKT PLACE VTAS,Cobertura
1679927337619,MKT PLACE VTAS,Cobertura
1679924471786,MKT PLACE VTAS,Cobertura
1679922665066,MKT PLACE PART,Cobertura
1679920606023,MKT PLACE PART,Cobertura
1679938642481,MKT PLACE VTAS,Cobertura
1679923132964,MKT PLACE PART,Cobertura
1679921498887,MKT PLACE PART,Cobertura
1679934815820,MKT PLACE VTAS,Cobertura
1679926367342,MKT PLACE VTAS,Cobertura
1679922052160,MKT PLACE PART,Cobertura
1679925082451,MKT PLACE VTAS,Cobertura
1679933305928,MKT PLACE VTAS,Cobertura
1679926029810,MKT PLACE VTAS,Cobertura
1679924277302,MKT PLACE VTAS,Cobertura
1679924891349,MKT PLACE VTAS,Cobertura
1679932626606,MKT PLACE VTAS,Cobertura
1679935336651,MKT PLACE VTAS,Cobertura
1679934001993,MKT PLACE VTAS,Cobertura
1679921219948,MKT PLACE PART,Cobertura
1679934336960,MKT PLACE VTAS,Cobertura
1679941785770,AD HOC,Cobertura
1679601202690,AD HOC,Cobertura
1679602555866,AD HOC,Cobertura
1679600652624,AD HOC,Cobertura
1679577741048,AD HOC,Cobertura
1679578058020,AD HOC,Cobertura
1679584506808,MKT PLACE VTAS,Cobertura
1679583037340,MKT PLACE VTAS,Cobertura
1679581158310,MKT PLACE VTAS,Cobertura
1679583858201,MKT PLACE VTAS,Cobertura
1679582531460,MKT PLACE VTAS,Cobertura
1679583589522,MKT PLACE VTAS,Cobertura
1679585552089,AD HOC,Cobertura
1679586451307,MKT PLACE PART,Cobertura
1679585334219,AD HOC,Cobertura
1679582374705,MKT PLACE VTAS,Cobertura
1679579102849,AD HOC,Cobertura
1679585893714,AD HOC,Cobertura
1679581772551,AD HOC,Cobertura
1679581260041,AD HOC,Cobertura
1679585172809,AD HOC,Cobertura
1679581003556,MKT PLACE VTAS,Cobertura
1679585685452,AD HOC,Cobertura
1679578300495,AD HOC,Cobertura
1679579992441,AD HOC,Cobertura
1679580979029,AD HOC,Cobertura
1679577302684,AD HOC,Cobertura
1679600496775,AD HOC,Cobertura
1679600319521,AD HOC,Cobertura
1679602262802,AD HOC,Cobertura
1679924166567,AD HOC,Cobertura
1679920675108,AD HOC,Cobertura
1679927580695,AD HOC,Cobertura
1679934264673,AD HOC,Cobertura
1679927029734,AD HOC,Cobertura
1679927251827,AD HOC,Cobertura
1679920389749,AD HOC,Cobertura
1679923772516,AD HOC,Cobertura
1679925846343,AD HOC,Cobertura
1679925633958,AD HOC,Cobertura
1679924361879,AD HOC,Cobertura
1679926007466,AD HOC,Cobertura
1679923957179,AD HOC,Cobertura
1679922120187,AD HOC,Cobertura
1679588078051,MKT PLACE PART,Cobertura
1679587303899,MKT PLACE PART,Cobertura
1679587702363,MKT PLACE PART,Cobertura
1679925087830,AD HOC,Cobertura
1679924778447,AD HOC,Cobertura
1679934810791,AD HOC,Cobertura
1679921294511,AD HOC,Cobertura
1679922602999,AD HOC,Cobertura
1679923222413,AD HOC,Cobertura
1679925216080,AD HOC,Cobertura
1679919574587,AD HOC,Cobertura
1679921457790,AD HOC,Cobertura
1679934106028,AD HOC,Cobertura
1679926856853,AD HOC,Cobertura
1679921837792,AD HOC,Cobertura
1679924594547,AD HOC,Cobertura
1679923503382,AD HOC,Cobertura
1679584102825,MKT PLACE VTAS,Cobertura
1679587073057,MKT PLACE PART,Cobertura
1679581557612,MKT PLACE VTAS,Cobertura
1679583237769,MKT PLACE VTAS,Cobertura
1679603971037,AD HOC,Cobertura
1679600122217,AD HOC,Cobertura
1680181416798,VOL NABS,#N/D
1680183181663,VOL NABS,#N/D
1680184681279,AD HOC,Cobertura
1680180355133,VOL NABS,#N/D
1680181671504,VOL NABS,#N/D
1680182140372,VOL NABS,#N/D
1680182595515,VOL NABS,#N/D
1680182407666,VOL NABS,#N/D
1679576404632,AD HOC,Cobertura
1679586821044,MKT PLACE PART,Cobertura
1680278059213,VOL CVZA,Volumen
1680280607689,VOL CVZA,Volumen
1680275508598,VOL CVZA,Volumen
1680275889994,VOL CVZA,Volumen
1680277315281,VOL CVZA,Volumen
1680278868362,VOL CVZA,Volumen
1680279036338,VOL CVZA,Volumen
1680280262663,VOL CVZA,Volumen
1680281347760,VOL CVZA,Volumen
1679600644464,INNOVACION,Cobertura Inno
1679601153120,INNOVACION,Cobertura Inno
1679578123113,INNOVACION,Cobertura Inno
1679576415154,INNOVACION,Cobertura Inno
1679579222750,INNOVACION,Cobertura Inno
1679576767758,INNOVACION,Cobertura Inno
1679577533665,INNOVACION,Cobertura Inno
1679578630865,INNOVACION,Cobertura Inno
1679577184758,INNOVACION,Cobertura Inno
1679579428962,INNOVACION,Cobertura Inno
1679599914704,INNOVACION,Cobertura Inno
1679602027135,INNOVACION,Cobertura Inno
1679603257283,INNOVACION,Cobertura Inno
1679602153748,INNOVACION,Cobertura Inno
1679917862482,INNOVACION,Cobertura Inno
1679918856397,INNOVACION,Cobertura Inno
1679918334242,INNOVACION,Cobertura Inno
1679602870750,INNOVACION,Cobertura Inno
1679600783685,INNOVACION,Cobertura Inno
1679603836900,INNOVACION,Cobertura Inno
1680179488822,VOL NABS,#N/D
1680182221148,VOL NABS,#N/D
1680277677447,VOL CVZA,Volumen
1680276854210,VOL CVZA,Volumen
1680276587164,VOL CVZA,Volumen
1680276188501,VOL CVZA,Volumen
1680281094603,VOL CVZA,Volumen
1680278503002,VOL CVZA,Volumen
1680278706315,VOL CVZA,Volumen
1680297042118,MKT PLACE VTAS,Cobertura
1680297186513,MKT PLACE VTAS,Cobertura
1680296329744,MKT PLACE VTAS,Cobertura
1682428039691,EDUCACION,#N/D
1682367577180,AD HOC,Cobertura
1682367907976,INNOVACION,Cobertura Inno
1682362547568,AD HOC,Cobertura
1682368456477,AD HOC,Cobertura
1682362502630,AD HOC,Cobertura
1682368015465,AD HOC,Cobertura
1682365656688,INNOVACION,Cobertura Inno
1682362069932,AD HOC,Cobertura
1682360196913,AD HOC,Cobertura
1682366620092,AD HOC,Cobertura
1682361766727,AD HOC,Cobertura
1682368202855,AD HOC,Cobertura
1682366273829,AD HOC,Cobertura
1682363861960,AD HOC,Cobertura
1682366965848,AD HOC,Cobertura
1682364183739,AD HOC,Cobertura
1682364239805,AD HOC,Cobertura
1682361228553,AD HOC,Cobertura
1682365064094,AD HOC,Cobertura
1682362156740,AD HOC,Cobertura
1682365883045,INNOVACION,Cobertura Inno
1682360566375,AD HOC,Cobertura
1682365349849,INNOVACION,Cobertura Inno
1682361333404,AD HOC,Cobertura
1682363470338,AD HOC,Cobertura
1682367404310,INNOVACION,Cobertura Inno
1682366988989,INNOVACION,Cobertura Inno
1682362743433,AD HOC,Cobertura
1682361748799,AD HOC,Cobertura
1682360366222,AD HOC,Cobertura
1682364596099,AD HOC,Cobertura
1682367736723,INNOVACION,Cobertura Inno
1682364386561,AD HOC,Cobertura
1682369211515,AD HOC,Cobertura
1682366359316,INNOVACION,Cobertura Inno
1682367171052,INNOVACION,Cobertura Inno
1682364634769,AD HOC,Cobertura
1682365316697,AD HOC,Cobertura
1682367788012,INNOVACION,Cobertura Inno
1682361572184,AD HOC,Cobertura
1682364993611,INNOVACION,Cobertura Inno
1682361520627,AD HOC,Cobertura
1682363854263,AD HOC,Cobertura
1682362890344,AD HOC,Cobertura
1682361027147,AD HOC,Cobertura
1682366720881,INNOVACION,Cobertura Inno
1682365110418,INNOVACION,Cobertura Inno
1682365983127,AD HOC,Cobertura
1682362972560,AD HOC,Cobertura
1682367513434,INNOVACION,Cobertura Inno
1682363593788,AD HOC,Cobertura
1682431942583,NABS,Cobertura
1682427261689,INNOVACION,Cobertura Inno
1682431956278,AD HOC,Cobertura
1682425007366,INNOVACION,Cobertura Inno
1682428626383,INNOVACION,Cobertura Inno
1682431495445,NABS,Cobertura
1682427870548,INNOVACION,Cobertura Inno
1682427340920,AD HOC,Cobertura
1682431256348,AD HOC,Cobertura
1682432278382,AD HOC,Cobertura
1682432236786,NABS,Cobertura
1682430548787,NABS,Cobertura
1682433252859,AD HOC,Cobertura
1682426198341,INNOVACION,Cobertura Inno
1682429898427,AD HOC,Cobertura
1682433766922,AD HOC,Cobertura
1682431818507,NABS,Cobertura
1682426802296,INNOVACION,Cobertura Inno
1682430867087,NABS,Cobertura
1682430736559,AD HOC,Cobertura
1682430089454,NABS,Cobertura
1682429474349,INNOVACION,Cobertura Inno
1682428095819,AD HOC,Cobertura
1682430484242,AD HOC,Cobertura
1682437491045,INNOVACION,Cobertura Inno
1682425618818,INNOVACION,Cobertura Inno
1682431220863,NABS,Cobertura
1682425994079,AD HOC,Cobertura
1682426318339,AD HOC,Cobertura
1682428163015,INNOVACION,Cobertura Inno
1682437124276,INNOVACION,Cobertura Inno
1682439318037,EDUCACION,#N/D
1682432421296,NABS,Cobertura
1682509490071,MKT PLACE VTAS,Cobertura
1682509825284,MKT PLACE VTAS,Cobertura
1682510137222,MKT PLACE VTAS,Cobertura
1682510336499,MKT PLACE VTAS,Cobertura
1682532576101,MKT PLACE PART,Cobertura
1682538007886,MKT PLACE PART,Cobertura
1682533822129,MKT PLACE PART,Cobertura
1682533454271,MKT PLACE PART,Cobertura
1682532922828,MKT PLACE PART,Cobertura
1682537490892,MKT PLACE PART,Cobertura
1682539662266,MKT PLACE PART,Cobertura
1682538668011,MKT PLACE PART,Cobertura
1682534996743,MKT PLACE PART,Cobertura
1682533194647,MKT PLACE PART,Cobertura
1682539353650,MKT PLACE PART,Cobertura
1682535720391,MKT PLACE PART,Cobertura
1682536831770,MKT PLACE PART,Cobertura
1682532347193,MKT PLACE PART,Cobertura
1682534529150,MKT PLACE PART,Cobertura
1682536538343,MKT PLACE PART,Cobertura
1682711401238,MKT PLACE VTAS,Cobertura
1682716368694,MKT PLACE VTAS,Cobertura
1682713371426,MKT PLACE VTAS,Cobertura
1682709917363,MKT PLACE VTAS,Cobertura
1682710637505,MKT PLACE VTAS,Cobertura
1682714395071,MKT PLACE VTAS,Cobertura
1682715293984,MKT PLACE VTAS,Cobertura
1682715638912,MKT PLACE VTAS,Cobertura
1682710256182,AD HOC,Cobertura
1682713648342,MKT PLACE VTAS,Cobertura
1682715009671,MKT PLACE VTAS,Cobertura
1682711616581,MKT PLACE VTAS,Cobertura
1682716033819,MKT PLACE VTAS,Cobertura
1682713868122,MKT PLACE VTAS,Cobertura
1682712857819,MKT PLACE VTAS,Cobertura
1682714141198,MKT PLACE VTAS,Cobertura
1682708796565,AD HOC,Cobertura
1682709713310,AD HOC,Cobertura
1682712374953,MKT PLACE VTAS,Cobertura
1682622934366,VOL CVZA,Volumen
1682613197192,VOL CVZA,Volumen
1682608516208,VOL CVZA,Volumen
1682608281561,VOL CVZA,Volumen
1682608786987,VOL CVZA,Volumen
f8f6b911-c073-406f-865e-8a27cd149ab7,EJECUCION,Ejecución
6f4fdde4-f7fe-4cc7-9e86-098bd508ab5b,EJECUCION,Ejecución
1682692736994,AD HOC,Cobertura
45b87c60-c147-4592-9c79-5de4ee13d347,EJECUCION,Ejecución
5559bde5-7bab-41c9-a73e-3a6595d38fad,EJECUCION,Ejecución
fad9b5d2-0e4b-475c-9989-b537d408d845,EJECUCION,Ejecución
1682695071515,AD HOC,Cobertura
751fb257-3fd5-440e-a528-9a44fb49d101,EJECUCION,Ejecución
1682622117833,VOL CVZA,Volumen
1682620032100,MKT PLACE VTAS,Cobertura
1682622774460,VOL CVZA,Volumen
1682626182292,VOL CVZA,Volumen
1682717807519,MKT PLACE VTAS,Cobertura
1682711829314,MKT PLACE VTAS,Cobertura
e054639f-ce94-49ba-9a0a-43d39ed15695,EJECUCION,Ejecución
1682709299013,CANCELADO,xxxxxxxxx
1682712188584,INNOVACION,Cobertura Inno
1682714601654,MKT PLACE VTAS,Cobertura
1682712083303,MKT PLACE VTAS,Cobertura
1682993530638,NABS,Cobertura
1682992962179,NABS,Cobertura
1682612504866,VOL CVZA,Volumen
1682606427164,CANCELADO,xxxxxxxxx
1682597952118,AD HOC,Cobertura
1682625864632,VOL CVZA,Volumen
1682622612044,VOL CVZA,Volumen
1682624924455,VOL CVZA,Volumen
1683028763750,MKT PLACE VTAS,Cobertura
1683030225059,MKT PLACE VTAS,Cobertura
1683029254172,MKT PLACE VTAS,Cobertura
1683029689371,MKT PLACE VTAS,Cobertura
8169b731-6661-4632-97b8-fa670e58a87a,EJECUCION,Ejecución
1683030666724,MKT PLACE VTAS,Cobertura
10c558b1-83cb-4102-9c74-cb98ba3149f9,EJECUCION,Ejecución
1683028012881,MKT PLACE VTAS,Cobertura
1683028478668,MKT PLACE VTAS,Cobertura
1683031129442,MKT PLACE VTAS,Cobertura
2f4ae40b-4475-4506-a6f2-e8c0155942fc,EJECUCION,Ejecución
1683139716554,AD HOC,Cobertura
c34ee541-d217-46ff-aec1-344a9c4f9c,EJECUCION,Ejecución
af2796b2-fff9-44d2-bc5c-157b4e266737,EJECUCION,Ejecución
75eeb113-d810-4b6f-a495-91d41bb4e0fa,EJECUCION,Ejecución
6cfa8cd7-08b4-4c40-9751-4011f4d66129,EJECUCION,Ejecución
1b25c700-7a4b-4d9a-92f3-bd95afdef644,EJECUCION,Ejecución
1683221925377,AD HOC,Cobertura
1683222098547,AD HOC,Cobertura
3bbeb020-7136-47b3-90b4-8e647d85b695,CANCELADO,xxxxxxxxx
adc20482-f012-4e12-a2e3-2bddb9fe5ef4,CANCELADO,xxxxxxxxx
a1ebca2f-1c34-4db8-8719-e20b26f72ff8,CANCELADO,xxxxxxxxx
1685992245888,INNOVACION,Cobertura Inno
6f9462b1-4efe-49f6-812a-e9290eb8e6a3,CANCELADO,xxxxxxxxx
267a7991-b3ce-4de8-a433-9b78cab5f30d,CANCELADO,xxxxxxxxx
1685992990380,AD HOC,Cobertura
1685991756040,INNOVACION,Cobertura Inno
1685992558678,INNOVACION,Cobertura Inno
27885bdb-1bf8-4e67-9dd9-f6eb14192db2,CANCELADO,xxxxxxxxx
c8996136-3543-4372-be02-82254f364430,CANCELADO,xxxxxxxxx
7a7fa0c2-311c-453a-9a63-ba8fd78a9da1,CANCELADO,xxxxxxxxx
1685991917223,INNOVACION,Cobertura Inno
1685991531870,INNOVACION,Cobertura Inno
45e9c15e-aca7-483d-a4f9-6bdc31666d08,CANCELADO,xxxxxxxxx
0b9f9c6a-051c-4fd0-a234-c56d6d68ebc2,CANCELADO,xxxxxxxxx
1685733556928,EDUCACION,#N/D
1685737276274,INNOVACION,Cobertura Inno
012e5eed-b6a7-43c5-8036-07b6a8610e3c,AD HOC,Cobertura
d4262891-f2b8-4917-8183-500eb444feaf,AD HOC,Cobertura
44df5591-f693-4e69-80f4-58d5939fb741,AD HOC,Cobertura
193f3714-8342-4bd1-bc1c-8cfe7e84d361,AD HOC,Cobertura
ec3dddab-aecf-4b95-aec2-6ca78dbbc435,AD HOC,Cobertura
16737468-c0ca-4e10-b34e-3196d3989ec6,AD HOC,Cobertura
a263ea65-e26b-4faa-9520-bee365914af0,AD HOC,Cobertura
a628da01-aaff-4003-aa67-399dd93c5ca9,AD HOC,Cobertura
d9fdba16-fbd4-4964-bd3e-c16d26534064,AD HOC,Cobertura
83bec78c-081a-42ab-844c-829fa09f157f,CANCELADO,xxxxxxxxx
2e3cd518-8611-4ce8-84cf-eba0f6198039,AD HOC,Cobertura
ecd5e88e-c426-4c28-b4a8-4a4acea35259,AD HOC,Cobertura
ad8a05ea-6e6a-4d83-ac6c-13c5c906f58f,AD HOC,Cobertura
de3a5429-f3cd-451b-b103-c493cd06ae7b,AD HOC,Cobertura
42680688-234a-473a-b7cb-035d191d99e8,AD HOC,Cobertura
bbb26c66-165e-4cac-92fd-87f98e808a4b,AD HOC,Cobertura
6d91d46a-3ebf-4b42-856c-d08d624a59bb,AD HOC,Cobertura
1685556644300,INNOVACION,Cobertura Inno
597b5d86-d24b-4978-a6a4-3c1716872465,AD HOC,Cobertura
d1b5f88d-126c-41ae-b377-2013a629ab29,AD HOC,Cobertura
1045fbd4-673a-4395-892f-6980b3b0d0ba,INNOVACION,Cobertura Inno
ea8cbe2e-ba52-47c4-927d-a5dfaada4a55,AD HOC,Cobertura
3298f088-c3de-48c0-9a26-08035484c85f,CANCELADO,xxxxxxxxx
e96264d0-50d7-4af2-a1ad-d45869e83c91,CANCELADO,xxxxxxxxx
0670250d-6196-4f1d-9791-2f0015b618bc,AD HOC,Cobertura
add9c7ab-0958-432f-9e4a-e5f68005434e,AD HOC,Cobertura
c25fba85-832e-4981-82a2-0be2746c77c0,INNOVACION,Cobertura Inno
a0fc6da8-9531-4cd7-8915-531f1724635d,AD HOC,Cobertura
d3a7024f-0511-4512-b70b-f9627f306a15,CANCELADO,xxxxxxxxx
aaccab58-8da6-47a2-932d-9c9e1e62b17f,AD HOC,Cobertura
8def4952-39f9-4d04-ad16-9a4982d1aa5d,CANCELADO,xxxxxxxxx
d3328984-c5a4-47b9-bcba-2f5a7ea6d8cf,AD HOC,Cobertura
14277e1a-3496-400d-bc62-879e7a5fabdb,AD HOC,Cobertura
92ea8617-febf-43cc-92f5-fcf10a4ecacc,AD HOC,Cobertura
40644736-9e50-4987-bec0-68fde311f2a8,AD HOC,Cobertura
8ccb822e-a769-4663-94d4-9b08992867aa,AD HOC,Cobertura
5fa6549f-c5a2-4064-a1d5-ed4552643b1b,AD HOC,Cobertura
bbd8ad7f-9993-4b08-969f-da30ca0f92b9,AD HOC,Cobertura
101bd982-aa64-454f-b6b8-0399d61b9e9e,AD HOC,Cobertura
fd22e8b7-40e5-4211-9590-4e7f655b4856,CANCELADO,xxxxxxxxx
055f78a1-8f17-4c6f-8332-9c9cc78a6d7b,CANCELADO,xxxxxxxxx
afce0da0-b34b-47e8-a8a7-e51c7aa4159d,INNOVACION,Cobertura Inno
b537e033-d08f-4338-a5a5-188d187a4345,INNOVACION,Cobertura Inno
ac69d2c6-6fde-478e-a808-2864c0270c7a,AD HOC,Cobertura
917176ba-c139-44ba-8ac0-660732f1d15e,CANCELADO,xxxxxxxxx
1592cf02-4269-4b01-8cfc-f74e78bdc74a,AD HOC,Cobertura
03a74c6f-6fdb-4fe6-bb7e-b48fe525bb7b,CANCELADO,xxxxxxxxx
ba37aa6f-7e1d-42b7-a49b-87e20c718600,AD HOC,Cobertura
1b955b32-ba39-4a9c-85d4-90bf41937036,AD HOC,Cobertura
92ee628a-3389-45b8-a981-96cbedf93502,MKT PLACE PART,Cobertura
f4b7ffcb-bdf4-49d1-925f-971efefb4c33,INNOVACION,Cobertura Inno
6a9d0d8a-7454-468b-a639-f573669b8ce7,CANCELADO,xxxxxxxxx
aa8edbcc-dc02-43a3-bb29-c75220925c59,CANCELADO,xxxxxxxxx
55a89a3a-6d9d-44bc-b13b-5d150262fe52,CANCELADO,xxxxxxxxx
7fa95bbf-9f9c-42f3-bc0e-101e3fe0ed4d,AD HOC,Cobertura
f7450315-d26c-47f1-ab07-8fddce464b28,AD HOC,Cobertura
5f8c41f8-fb98-4da7-9f0f-cf636f89c414,AD HOC,Cobertura
d9c0418f-995c-4e2f-8450-44f8a1e45182,AD HOC,Cobertura
77e87024-3f00-47e2-845e-51db35fbab01,MKT PLACE PART,Cobertura
ff849a32-d4af-4079-a914-57a48d281c3b,CANCELADO,xxxxxxxxx
bf18c0fb-9be3-4a51-a4a3-7aa1d56eee64,AD HOC,Cobertura
fdfea77e-ca9e-4a89-9c14-d763a89c27c3,CANCELADO,xxxxxxxxx
52636e12-f383-465c-aed9-7c0bb8aec08e,CANCELADO,xxxxxxxxx
0914effd-5e21-4175-846e-eb6c81033a63,CANCELADO,xxxxxxxxx
88d763de-ae0c-4df9-9ee0-0739d0635493,AD HOC,Cobertura
fa1c9b1b-2c19-44e1-a235-b50fe1660b86,AD HOC,Cobertura
4fcfae7c-58ca-44bd-abda-eb2e445c9e40,AD HOC,Cobertura
04055325-a441-4310-a1e8-411d4d803834,AD HOC,Cobertura
5b5be3d0-a64a-461e-bcca-d12b21c8e876,AD HOC,Cobertura
fef5b979-7b73-437a-8cee-86ac66b4543d,AD HOC,Cobertura
de84410f-5673-4a7b-a1ff-5e2197ca7602,AD HOC,Cobertura
e74e3ed0-c86b-4ddc-97df-306d190faf61,AD HOC,Cobertura
2b4c6a9c-54b1-40ee-81b7-5ca9c7138b76,AD HOC,Cobertura
4c3035a5-99fb-41de-a519-09dc750b6cf4,AD HOC,Cobertura
247747b7-9650-44ef-a2e3-d327747a4508,AD HOC,Cobertura
7a16bc40-2ab0-4911-9f91-58b8244b6c2b,AD HOC,Cobertura
a3a29a27-d6a2-460e-9165-2740623bd566,INNOVACION,Cobertura Inno
5efd38b9-2e3b-4962-b0e3-3efedd2be730,AD HOC,Cobertura
a9e24743-55e7-48a7-b31d-32ab5a7a4742,CANCELADO,xxxxxxxxx
c0522de7-d68f-4b97-b877-2a1827cafa2b,AD HOC,Cobertura
a0672695-2d4b-46a8-a740-55b76a6693ca,AD HOC,Cobertura
6a0fbec8-00c1-4b7d-9ea7-1ac2c8533597,AD HOC,Cobertura
a934d523-acb4-446f-a0de-f1ea8a088ade,AD HOC,Cobertura
424dce62-af33-4419-b94b-a067d3dff82b,AD HOC,Cobertura
c78163b6-7ad8-40fa-b027-f1af22ab78ac,AD HOC,Cobertura
cdf31e65-9c8b-4af0-b5ac-993b7e73f816,CANCELADO,xxxxxxxxx
8db9ba9c-f007-4ba4-8486-3a2556f1b2f2,AD HOC,Cobertura
b97bf2c7-047c-4a54-8885-5b217f543763,INNOVACION,Cobertura Inno
818b4ede-897e-4bee-8578-28cb6ea7c32d,CANCELADO,xxxxxxxxx
