challenge_id,challenge_type_orig,challenge_type
19ab604e-9156-41dd-aa69-49ac17d39337,CANCELADO,
8040f7d7-1ce9-4aaa-8e60-b4c3798e1b9c,EJECUCION,
a9e99d60-05d0-4fed-a4aa-76e67e623aad,EJECUCION,
d42782e3-f83f-403a-8da4-54a852c0d506,CANCELADO,
7f71ad95-ffeb-43fe-8792-87a0a4ead5fe,CANCELADO,
1685537278732,AD HOC,Cobertura Cerveza
1685544181201,AD HOC,Cobertura Cerveza
1685546233029,INNOVACION,Cobertura Innovaciones
32681b28-3448-47b1-8f4b-147ee87e63a3,CANCELADO,
e89da950-fb0a-4690-b188-d8e8d785b83f,CANCELADO,
98daacc6-7da0-474f-8093-2e055d49bc32,CANCELADO,
9f783d43-9064-4495-bbf5-792848e07f00,CANCELADO,
6ec2cf49-bd75-49c0-8cca-e0d8a733bf40,CANCELADO,
46c7392a-1bef-463b-9fdd-5a29fcd36761,CANCELADO,
d78a8030-bf72-4e82-b3c7-b1863e5806bf,CANCELADO,
2a2c744e-b432-466d-a37b-f0e00627a2c9,CANCELADO,
a4020341-3887-4081-9da1-54e7a07ade2e,CANCELADO,
fcd63aae-ad82-45e0-977a-820bc43d0f2f,CANCELADO,
b68076f2-a7bd-4cdb-8098-cd93a4ea25a8,CANCELADO,
c86b4c35-399e-4bee-a60e-0d21b340801e,CANCELADO,
f2033371-e4f8-43cc-950d-6bf629cb2e3b,CANCELADO,
1b16f065-f531-4ed5-9128-1940696a44fa,CANCELADO,
75ae7e6f-cbd6-4f3b-8b0e-e49df0556683,CANCELADO,
7d099df4-a2a4-45cb-9b24-0ad11f1065ea,CANCELADO,
e996685e-2a5d-4a93-81da-14e86e5439ce,CANCELADO,
5be9b2bd-c418-408c-b890-f2431f65c099,CANCELADO,
2a50c195-3257-4c5d-b4f9-f98fc711d603,CANCELADO,
84926ae3-ff06-429a-9d34-965ccb2da212,CANCELADO,
720c522c-48ff-4620-bc8f-60da0b20a1fc,CANCELADO,
bd91461b-26ed-489b-b143-e8a5ec3c6957,CANCELADO,
bcaf2c4f-3824-47d7-b16c-950cccb84368,CANCELADO,
00ec6557-4cbc-4921-aa4c-93a5ebf570a0,CANCELADO,
758fac1e-f18f-4e23-a271-7440a5dd73b6,CANCELADO,
8351977c-3893-4a21-b562-f8e1f6f6e76f,CANCELADO,
0d8f2592-3aa9-4f0d-9210-9ab68078e73d,CANCELADO,
52ebbc93-fc9a-4671-85a6-fd8f9fa79d1d,CANCELADO,
c8d337f9-2eca-4c97-b537-5d79cd3751f0,CANCELADO,
7cda0f64-74c1-4cf1-bf40-295c83e15352,CANCELADO,
af740364-2bf5-416a-98b5-40de8faa30ef,CANCELADO,
15606770-7130-44c9-9e0d-0a1f23db1e51,CANCELADO,
cdbbf910-d879-42ea-81f2-340204bd1f72,CANCELADO,
5e1af426-aae8-461b-8075-f09c84079cbe,CANCELADO,
22b04d2e-52e4-4dde-88a2-26e5ce17e203,VOL CVZA,Volumen CVZA
81a5996a-3f7b-47b8-981b-65efe1eee7e2,CANCELADO,
1685374262548,MKT PLACE PART,Cobertura MKTP Sponsoreados
b2ffa7ab-08c6-4760-8b1f-bb292d878902,VOL CVZA,Volumen CVZA
5fb4267e-5fe6-415f-8331-c8e66e8e385b,VOL CVZA,Volumen CVZA
1685374085962,MKT PLACE PART,Cobertura MKTP Sponsoreados
81388905-c953-4974-a48b-585095ed0b67,VOL CVZA,Volumen CVZA
03ea7033-b47a-4cd1-8f16-aeb55203d6a9,CANCELADO,
e44a5005-2f9e-4c93-9f6c-a46b09c0050c,CANCELADO,
0bad0a5e-48e4-4a10-8c38-c7606c515e3c,VOL CVZA,Volumen CVZA
ca225f5f-e6a7-4e99-83e0-a52b604f75fb,CANCELADO,
1685373399660,MKT PLACE PART,Cobertura MKTP Sponsoreados
f1d1c8d0-8385-4b07-91fc-72e7d98fba9a,CANCELADO,
6b2fc369-50ea-4ca6-8ca0-d4f7158b4dfa,CANCELADO,
bfb40bc5-bc88-4326-a862-a04e07939a45,CANCELADO,
1685373216356,MKT PLACE PART,Cobertura MKTP Sponsoreados
3d6559bb-339b-43d7-a6d9-d57a593e6ad6,VOL CVZA,Volumen CVZA
b4b777cc-d2e0-44bc-8fe9-a2c28df975a7,VOL CVZA,Volumen CVZA
5b5daf1b-1ccf-4758-af15-2801975e74eb,VOL CVZA,Volumen CVZA
8865c002-8544-4b42-8162-62910f71b1fa,CANCELADO,
1685373637930,MKT PLACE PART,Cobertura MKTP Sponsoreados
b51e38b8-1906-44cd-93ba-0d193f67021c,CANCELADO,
d6efd50a-886d-46eb-8d8c-321fa5724a16,CANCELADO,
1685373811436,MKT PLACE PART,Cobertura MKTP Sponsoreados
1685458851918,MKT PLACE VTAS,Cobertura MKTP Ventas
1685459199152,MKT PLACE VTAS,Cobertura MKTP Ventas
1685452505294,MKT PLACE PART,Cobertura MKTP Sponsoreados
543cc8ea-1f23-4247-8b54-3f26c9e1e911,CANCELADO,
827b7dea-ae06-4c6a-9bb0-5edc1ab888dd,CANCELADO,
3172fb78-bb0b-43c1-a334-86f75c91dbf8,CANCELADO,
c9aa97f9-33d4-44c0-a7ce-2dbdf62c3234,CANCELADO,
89fbda63-a05d-4edb-b7f9-c35145b3420a,VOL CVZA,Volumen CVZA
81f155ec-6ae8-437f-8930-d0007a6cf342,VOL CVZA,Volumen CVZA
862713ed-b6ea-4ea4-b57f-9777ed55ebf5,AD HOC,Cobertura Cerveza
7bff46d5-6288-422c-b717-bddb5794ba59,AD HOC,Cobertura Cerveza
ad493d65-7c4c-475e-b574-396185a0936a,AD HOC,Cobertura Cerveza
f5d281ce-ea4e-4b63-831c-388569671c64,AD HOC,Cobertura Cerveza
1685558738479,CANCELADO,
e253fb9a-6d29-48db-bc0c-696ed280f965,AD HOC,Cobertura Cerveza
8101e1b4-1a6c-4947-852f-89e74c15df88,AD HOC,Cobertura Cerveza
d32f310c-0265-4a91-b0a2-055157d810d5,VOL CVZA,Volumen CVZA
7b1930df-44b7-48c7-a579-840a43210dba,CANCELADO,
adf3cdef-b286-4ec9-9746-273803f265a7,CANCELADO,
a14ce952-f7b0-4faf-9b3b-ce4fcc5e66c0,CANCELADO,
d0beec83-26d4-449e-bd8e-34f5fcdbe4aa,CANCELADO,
7a97fbb8-ea7a-40f0-8253-9a95dd9d1ad7,CANCELADO,
958c7182-a658-437a-95df-b7d247e02047,CANCELADO,
48e1fecc-f13d-4075-933a-4ff6b418dd05,CANCELADO,
6095aea1-eaf0-4394-ad98-8765ef7a5133,CANCELADO,
d36b8c76-df7c-4276-b2ab-a95ad9fe0999,CANCELADO,
aadf38d9-aeaf-4180-8d8f-674bfe4d480d,VOL CVZA,Volumen CVZA
20f42296-8a3a-407c-94b1-559641bb851f,CANCELADO,
a816bcc2-9464-43c1-9647-ceb9667c96b5,CANCELADO,
74353764-23fe-47d1-91ad-77a4a324d63a,CANCELADO,
7e631e53-150f-440e-844b-67a03ec407ab,VOL CVZA,Volumen CVZA
068cd42c-63cb-46b5-89dc-67fb123a0350,CANCELADO,
462e158e-2806-42c1-86a6-f2885d6dd520,CANCELADO,
ad870a01-cb06-484b-9b03-60a3df49ca35,CANCELADO,
1685459566316,MKT PLACE VTAS,Cobertura MKTP Ventas
1684427155130,NABS,Cobertura NABS
1684426905714,NABS,Cobertura NABS
1684420032357,NABS,Cobertura NABS
1684419901923,NABS,Cobertura NABS
1684418998832,MATCH,Cobertura Adyacencias
1684419468597,NABS,Cobertura NABS
1684418453921,NABS,Cobertura NABS
1684419314737,NABS,Cobertura NABS
1684419628585,NABS,Cobertura NABS
1684419743889,NABS,Cobertura NABS
1684419176420,NABS,Cobertura NABS
1684850853235,EDUCACION,
1684418890533,EDUCACION,
1685536330669,AD HOC,Cobertura Cerveza
1685545267381,AD HOC,Cobertura Cerveza
5ce65629-0d6d-4c9b-a13d-4a9f8fbe5f36,EJECUCION,
e004ff5c-d768-40db-91cd-a292e97121d2,EJECUCION,
1685537126546,MKT PLACE VTAS,Cobertura MKTP Ventas
1685537757144,AD HOC,Cobertura Cerveza
1685536213455,MKT PLACE VTAS,Cobertura MKTP Ventas
1685558296822,INNOVACION,Cobertura Innovaciones
77f58dd3-15b8-44b4-88f2-d7400e6365ce,AD HOC,Cobertura Cerveza
34e2bec2-2ba3-4efa-b742-73b5140491a3,EJECUCION,
9f692cdc-3dcc-4f5f-b7f9-a106339597da,CANCELADO,
b0c2d67c-c73f-4ad3-9f2f-b587117a2d72,AD HOC,Cobertura Cerveza
049fc420-0e0e-41c0-9ff9-5dc627dbbc48,AD HOC,Cobertura Cerveza
1685738287165,AD HOC,Cobertura Cerveza
1686238732559,VOL CVZA,Volumen CVZA
1687441207158,NABS,Cobertura NABS
1687441534551,MATCH,Cobertura Adyacencias
1687442126657,NABS,Cobertura NABS
1687458780704,NABS,Cobertura NABS
1687442497137,NABS,Cobertura NABS
1687442637156,NABS,Cobertura NABS
1687442859481,NABS,Cobertura NABS
1687443204710,NABS,Cobertura NABS
1687461167287,CANCELADO,
1687461421068,CANCELADO,
1687445048241,EDUCACION,
1687453621181,EDUCACION,
1687788017751,AD HOC,Cobertura Cerveza
1687788273166,AD HOC,Cobertura Cerveza
1687788649298,AD HOC,Cobertura Cerveza
1687788916501,AD HOC,Cobertura Cerveza
1687790433173,INNOVACION,Cobertura Innovaciones
1687789300671,INNOVACION,Cobertura Innovaciones
1687789813615,INNOVACION,Cobertura Innovaciones
1687790837402,INNOVACION,Cobertura Innovaciones
1687958635717,MKT PLACE PART,Cobertura MKTP Sponsoreados
1687957923771,MKT PLACE PART,Cobertura MKTP Sponsoreados
1687957406500,MKT PLACE PART,Cobertura MKTP Sponsoreados
1687956694996,MKT PLACE PART,Cobertura MKTP Sponsoreados
1687960489998,AD HOC,Cobertura Cerveza
1687961573072,AD HOC,Cobertura Cerveza
1687968684187,CANCELADO,
1687969018153,CANCELADO,
1687969869358,CANCELADO,
1687970151581,CANCELADO,
1687970669339,CANCELADO,
1687975051706,CANCELADO,
1687975342789,CANCELADO,
1687976440712,VOL CVZA,Volumen CVZA
1687976719357,VOL CVZA,Volumen CVZA
1687976995998,VOL CVZA,Volumen CVZA
1687977423457,VOL CVZA,Volumen CVZA
1687977723398,VOL CVZA,Volumen CVZA
1687981428237,VOL CVZA,Volumen CVZA
1687982912632,VOL CVZA,Volumen CVZA
1687983309995,VOL CVZA,Volumen CVZA
1687983684287,VOL CVZA,Volumen CVZA
1687983990847,VOL CVZA,Volumen CVZA
1687984330764,VOL CVZA,Volumen CVZA
1687984813141,VOL CVZA,Volumen CVZA
1688043936997,MKT PLACE PART,Cobertura MKTP Sponsoreados
1688045199831,INNOVACION,Cobertura Innovaciones
1688046717694,INNOVACION,Cobertura Innovaciones
1688048254444,INNOVACION,Cobertura Innovaciones
1688049790077,INNOVACION,Cobertura Innovaciones
1688050753784,INNOVACION,Cobertura Innovaciones
1688051348556,INNOVACION,Cobertura Innovaciones
1688052047404,INNOVACION,Cobertura Innovaciones
1688056515381,INNOVACION,Cobertura Innovaciones
1688057706382,INNOVACION,Cobertura Innovaciones
1688058280203,INNOVACION,Cobertura Innovaciones
1688062961339,MKT PLACE VTAS,Cobertura MKTP Ventas
1688063376830,MKT PLACE VTAS,Cobertura MKTP Ventas
1688063805927,MKT PLACE VTAS,Cobertura MKTP Ventas
1688064352959,MKT PLACE VTAS,Cobertura MKTP Ventas
1688064587295,MKT PLACE VTAS,Cobertura MKTP Ventas
1688064999699,MKT PLACE VTAS,Cobertura MKTP Ventas
1688144914741,AD HOC,Cobertura Cerveza
1688145658969,AD HOC,Cobertura Cerveza
1688146597830,AD HOC,Cobertura Cerveza
1688146777277,AD HOC,Cobertura Cerveza
1688147018235,AD HOC,Cobertura Cerveza
1688147711123,AD HOC,Cobertura Cerveza
1688148002081,AD HOC,Cobertura Cerveza
1688148243793,AD HOC,Cobertura Cerveza
1688148387747,AD HOC,Cobertura Cerveza
1688148521466,AD HOC,Cobertura Cerveza
1688149447505,AD HOC,Cobertura Cerveza
1688148743828,AD HOC,Cobertura Cerveza
1688148945353,AD HOC,Cobertura Cerveza
1688149244575,AD HOC,Cobertura Cerveza
1688150263320,AD HOC,Cobertura Cerveza
1688150433626,AD HOC,Cobertura Cerveza
1688150681056,AD HOC,Cobertura Cerveza
1688155076504,AD HOC,Cobertura Cerveza
1688152033381,AD HOC,Cobertura Cerveza
1688151436674,AD HOC,Cobertura Cerveza
1688152669736,AD HOC,Cobertura Cerveza
1688151203922,AD HOC,Cobertura Cerveza
1688152841545,AD HOC,Cobertura Cerveza
1688153503124,AD HOC,Cobertura Cerveza
1688153681813,AD HOC,Cobertura Cerveza
1688150995135,AD HOC,Cobertura Cerveza
1688153260961,AD HOC,Cobertura Cerveza
1688153057699,AD HOC,Cobertura Cerveza
1688154110074,AD HOC,Cobertura Cerveza
1688154322461,AD HOC,Cobertura Cerveza
1688154800686,AD HOC,Cobertura Cerveza
1688066390541,MKT PLACE VTAS,Cobertura MKTP Ventas
1688129813719,MKT PLACE VTAS,Cobertura MKTP Ventas
1688130534040,MKT PLACE VTAS,Cobertura MKTP Ventas
1688131039673,MKT PLACE VTAS,Cobertura MKTP Ventas
1688131642839,MKT PLACE VTAS,Cobertura MKTP Ventas
1688132563225,MKT PLACE VTAS,Cobertura MKTP Ventas
1688133469615,MKT PLACE VTAS,Cobertura MKTP Ventas
1688133992168,MKT PLACE VTAS,Cobertura MKTP Ventas
1688134434026,MKT PLACE VTAS,Cobertura MKTP Ventas
1688134778213,MKT PLACE VTAS,Cobertura MKTP Ventas
1688135274951,MKT PLACE VTAS,Cobertura MKTP Ventas
1688136081182,MKT PLACE VTAS,Cobertura MKTP Ventas
1688136400023,MKT PLACE VTAS,Cobertura MKTP Ventas
42f451ed-ed5c-4afd-b5c2-2d013efb4688,AD HOC,Cobertura Cerveza
b069fd75-fd4a-491b-b118-c1cf9330f5a7,AD HOC,Cobertura Cerveza
0827936c-721d-4126-9072-38c65bfbebf8,AD HOC,Cobertura Cerveza
24aa41f0-888c-4b13-a3bb-2264d1488e0c,AD HOC,Cobertura Cerveza
c9f8769c-634a-44fa-b79d-cb0922a2e2de,AD HOC,Cobertura Cerveza
13b77abd-95f9-4453-a38f-4ca82caf0cce,AD HOC,Cobertura Cerveza
98151f7a-c54d-4907-85c2-0f815bb10941,AD HOC,Cobertura Cerveza
fc494f89-ec6f-499e-83b1-b092abedf21d,AD HOC,Cobertura Cerveza
255f928a-1cd5-46da-944e-6c00dc426afa,AD HOC,Cobertura Cerveza
1688154213148,CANCELADO,
14b35545-43e8-4b93-99c7-bb905376467f,AD HOC,Cobertura Cerveza
e458fea8-f550-4023-a33f-289a565184bb,AD HOC,Cobertura Cerveza
ae06c5d7-ff9b-4d22-844e-36931c3d017a,AD HOC,Cobertura Cerveza
259c4aed-86d0-44e5-a2e4-5edff96eeec3,AD HOC,Cobertura Cerveza
597536d0-626c-4102-bde2-2dd38d271fa7,AD HOC,Cobertura Cerveza
2a2d5c22-54f4-4421-a1c8-d43d6dc085d7,AD HOC,Cobertura Cerveza
8f2844a6-9c63-46e1-b744-24083304551e,AD HOC,Cobertura Cerveza
73362ce2-a856-41e6-aad8-9661c38b63d3,AD HOC,Cobertura Cerveza
d97ed9c4-1546-4d15-8f81-d835a11cfcc8,AD HOC,Cobertura Cerveza
306a5cc3-6c28-4853-bd27-ebef38296797,AD HOC,Cobertura Cerveza
40840968-95ee-40e0-80eb-8cf93af29d17,AD HOC,Cobertura Cerveza
caa6c726-1691-4f42-949f-1cf30175be1a,AD HOC,Cobertura Cerveza
439a230e-f3eb-487f-a0ba-a896c13cb994,AD HOC,Cobertura Cerveza
bf2cf668-107d-42b0-b5b0-570db6fa63a9,AD HOC,Cobertura Cerveza
40d14aaa-6f34-498f-a2cf-7f28683b3f23,AD HOC,Cobertura Cerveza
ed4cfbae-8e59-40a9-b32d-3009661d6eec,AD HOC,Cobertura Cerveza
27b964ff-5c25-4b4e-b7be-b9d882c65d18,AD HOC,Cobertura Cerveza
1688158674563,INNOVACIONES,Cobertura Innovaciones
c4ffa905-3f93-486c-b754-d86899b04445,AD HOC,Cobertura Cerveza
b9befdd8-3077-4789-a77b-806a8ef85c3d,AD HOC,Cobertura Cerveza
4596665c-eefa-4697-ae66-9f13163f61d6,INNOVACIONES,Cobertura Innovaciones
df24a4b6-0436-4d27-94ba-4fb2cba77edd,AD HOC,Cobertura Cerveza
61987b29-f17a-4e4a-819f-b54624c12f2c,AD HOC,Cobertura Cerveza
50939f08-960f-4df9-988c-e5fdcf771463,AD HOC,Cobertura Cerveza
b7c843bb-b2cd-4dbd-a283-fb4fcadf7f95,AD HOC,Cobertura Cerveza
c3044b14-dce1-495f-8ce6-9fe08081136b,AD HOC,Cobertura Cerveza
df2b3679-9fa5-4953-8edf-bbfd8e84aa05,AD HOC,Cobertura Cerveza
b9c4b421-4520-4de1-bdde-4d41cbc864dc,AD HOC,Cobertura Cerveza
350266d3-2f2d-412b-a53b-a3382675d1d2,AD HOC,Cobertura Cerveza
a13f2318-677b-492e-9307-1ba40200bac8,INNOVACIONES,Cobertura Innovaciones
0cea781b-4ae5-4e88-8bec-20cb8637e90c,AD HOC,Cobertura Cerveza
fd982c41-4da5-460f-ae19-36a7f83dc088,AD HOC,Cobertura Cerveza
2c047c3c-f213-4740-9590-ea7197c83576,INNOVACIONES,Cobertura Innovaciones
3156d2ef-cf73-4f8d-bc7f-791408f74825,INNOVACIONES,Cobertura Innovaciones
0ab46e67-73a3-40e2-b0b6-d6898c08daca,AD HOC,Cobertura Cerveza
7ca9de4b-d115-4f4c-ab6d-05722ab58cd3,INNOVACIONES,Cobertura Innovaciones
e75f69ce-f95c-4740-8120-800a0fc9b0da,AD HOC,Cobertura Cerveza
8262f486-c68e-4f9c-aad5-55cf56ea611d,AD HOC,Cobertura Cerveza
84af88bd-79af-48da-be86-c3653022840c,AD HOC,Cobertura Cerveza
94cc27ba-272e-4d3b-84e3-74e3b8b654e5,INNOVACIONES,Cobertura Innovaciones
b00cc219-1fb9-43f9-ac1c-c6f571813939,AD HOC,Cobertura Cerveza
18781d4c-898a-47f9-85c6-710df62b65e8,AD HOC,Cobertura Cerveza
8e32399d-0546-464a-9139-490037a2e421,AD HOC,Cobertura Cerveza
aebb6fbe-9663-4d6b-b9d8-156286bf3dee,AD HOC,Cobertura Cerveza
d289b63a-5b5b-4ae6-ad13-eada3ca21999,INNOVACIONES,Cobertura Innovaciones
9eef7bf6-ad93-45e0-a058-1d9c8c80c9f0,AD HOC,Cobertura Cerveza
e1fb6d6e-af7a-4137-9e12-83d999fe84ca,AD HOC,Cobertura Cerveza
d560a9a3-d108-4b8e-807b-1f7baba764b0,AD HOC,Cobertura Cerveza
27bc6140-3ccf-4ad7-8d30-39be0a30bdcf,AD HOC,Cobertura Cerveza
4b821a1c-3a53-40be-8f43-8445e0158f44,AD HOC,Cobertura Cerveza
d920e31b-ce2a-4f31-a47a-eb6ab7f3ac95,INNOVACIONES,Cobertura Innovaciones
ba31e647-80fb-4a79-ba42-0efafd7d71c0,INNOVACIONES,Cobertura Innovaciones
1b78972a-c4e9-4573-b59e-cc89897e507e,AD HOC,Cobertura Cerveza
e0e97eb0-f51e-403c-946f-f91f84b7b3a4,INNOVACIONES,Cobertura Innovaciones
083867ef-82b5-4975-ac4f-68323bab19b2,AD HOC,Cobertura Cerveza
b929bfbb-3ede-45e7-bfe7-c633cb8310c2,AD HOC,Cobertura Cerveza
4936c3c6-4a7c-431b-ba70-b14f0f3aadaf,AD HOC,Cobertura Cerveza
1688158386990,AD HOC,Cobertura Cerveza
a8ee4940-786e-400c-897a-23a8203043a5,AD HOC,Cobertura Cerveza
af6c61fc-f08c-4195-835f-368090453520,AD HOC,Cobertura Cerveza
8de2bdaf-a752-4346-8e40-360b642e321f,AD HOC,Cobertura Cerveza
b59fab80-9f11-4ec7-b84e-eace21bf4d10,AD HOC,Cobertura Cerveza
1688150058422,AD HOC,Cobertura Cerveza
afe69b4c-5c2a-41f6-b3af-944253e9e964,AD HOC,Cobertura Cerveza
4d3234ea-dbb6-4ad0-8d01-23e119323480,AD HOC,Cobertura Cerveza
04538129-3829-4bad-9e78-c63f2635d122,AD HOC,Cobertura Cerveza
37640a32-5194-4423-90f6-4aa042f77f04,AD HOC,Cobertura Cerveza
becd2888-6b85-4825-b95b-5324732f9b9a,AD HOC,Cobertura Cerveza
79ccdac2-091d-490e-a91b-db8bc30c2a2e,INNOVACIONES,Cobertura Innovaciones
8efa3ffa-b935-4cfa-9fbb-10dbbb821f86,AD HOC,Cobertura Cerveza
08047950-572e-40b7-bfef-74eb85b83cb5,AD HOC,Cobertura Cerveza
8e604a3f-e52a-45fa-89d3-255a4aa2857b,AD HOC,Cobertura Cerveza
0c942956-8d3b-4ee6-ad8e-ee8f66eb98be,AD HOC,Cobertura Cerveza
58edf054-3519-43e8-b277-802890b3293b,AD HOC,Cobertura Cerveza
de2a4fa7-386f-4c44-bb95-cd9a46735392,AD HOC,Cobertura Cerveza
ac995421-f767-4b66-9828-a777db57e110,AD HOC,Cobertura Cerveza
0247d19d-2179-4504-8f83-a0f8b6aa2654,AD HOC,Cobertura Cerveza
d8676cf7-98fc-450a-8fe2-6e3cfa1ed8bc,AD HOC,Cobertura Cerveza
4fdf54e8-9684-4f21-8fe0-04bfd7a44606,INNOVACIONES,Cobertura Innovaciones
c8057328-f60b-485c-8d4b-dd41874fa8ac,AD HOC,Cobertura Cerveza
d28cba9e-0cef-4e40-9223-42876f55f7a1,AD HOC,Cobertura Cerveza
30572e45-d350-43a5-b898-537c59991bfb,AD HOC,Cobertura Cerveza
8f954113-8f12-4ec3-978c-0300558e274d,AD HOC,Cobertura Cerveza
da6e6a2c-57c1-4ee1-8904-520a8b0b2f50,AD HOC,Cobertura Cerveza
bf563fa1-42d1-4186-972c-7260178db68e,INNOVACIONES,Cobertura Innovaciones
c152da81-4b48-4629-989f-21886b4284cf,AD HOC,Cobertura Cerveza
b13e13b2-dcc2-4fa5-bea3-08181bec520c,AD HOC,Cobertura Cerveza
3fe7cca3-e699-45e2-a7fb-5fca4cb2e8c7,AD HOC,Cobertura Cerveza
46849ac2-3422-4f5d-8f3f-c3c1a0f41227,AD HOC,Cobertura Cerveza
00612d97-9b2e-4e71-ba1d-f742fbbb68d2,AD HOC,Cobertura Cerveza
7aea0085-fe9e-47aa-b5fc-c4488c4fff2d,INNOVACIONES,Cobertura Innovaciones
51b40318-1ef1-4ed6-91af-4b27bd95284e,AD HOC,Cobertura Cerveza
1ee9784e-8de1-4c47-81ca-b61161b82fc9,AD HOC,Cobertura Cerveza
64648059-8600-4db7-bd22-cc58f508b7e8,AD HOC,Cobertura Cerveza
7b5dd865-9291-400b-9d09-34128e58cd06,INNOVACIONES,Cobertura Innovaciones
ad67b953-e328-4393-8640-b1817690edc3,AD HOC,Cobertura Cerveza
57759f0f-9d11-450f-8f98-2504a3bb7dfe,AD HOC,Cobertura Cerveza
aec6425e-5ead-4535-8e5b-a0ade066ea1e,AD HOC,Cobertura Cerveza
a0525f6e-8d4b-4bc0-8c1c-8cd9f50e6fcb,AD HOC,Cobertura Cerveza
29a863fd-c95e-4003-a5ee-182df981a466,AD HOC,Cobertura Cerveza
5123300f-363a-4dcf-99f7-ab9a7355cfe8,AD HOC,Cobertura Cerveza
39971803-548c-43dc-96db-40fa8fddf751,AD HOC,Cobertura Cerveza
269c9520-07ca-4075-97fd-ad8a4f0c22ed,AD HOC,Cobertura Cerveza
9acc2c84-e977-423c-8a46-b93485097bcd,AD HOC,Cobertura Cerveza
dc7fb727-3cf8-4d85-bd92-2a64b4b681c5,AD HOC,Cobertura Cerveza
fbf6e12c-414f-4500-b0ce-60eda5e0b338,AD HOC,Cobertura Cerveza
ad9192e3-3045-4159-8d91-b510880d3a9e,AD HOC,Cobertura Cerveza
a03b45f9-6c1a-4c17-8979-a1623eb8a1e2,AD HOC,Cobertura Cerveza
0890998c-cb73-4313-b8a6-27301c275fe2,AD HOC,Cobertura Cerveza
937a3a75-4754-4736-8d76-2b1ba51f112d,AD HOC,Cobertura Cerveza
1688157548856,CANCELADO,
daf4fed5-92f9-43e6-a6e8-a8a1c3709b3e,AD HOC,Cobertura Cerveza
eef2e58a-192e-4f33-a2da-47c04c3e762b,AD HOC,Cobertura Cerveza
336a3f1f-dc72-4a62-be70-5b05a1cf5e59,INNOVACIONES,Cobertura Innovaciones
ac9e623d-3430-4b07-832a-075e895b6382,AD HOC,Cobertura Cerveza
c3a4d22c-c4c4-43ca-828a-c7e1b674f3ca,AD HOC,Cobertura Cerveza
867d23b4-3fae-4b3e-9c9a-f4af63c557cf,AD HOC,Cobertura Cerveza
a28d27d3-69c8-47c7-bac7-ac85f3fbbba7,AD HOC,Cobertura Cerveza
6df6fbea-ab17-4f41-bdc4-4809ab7cfa10,INNOVACIONES,Cobertura Innovaciones
a3d726a6-3f5e-4846-822e-af462d3bf07e,INNOVACIONES,Cobertura Innovaciones
735cb2d7-65b3-4841-ade8-3bf30ef5b7d5,AD HOC,Cobertura Cerveza
081f0d32-8e01-479f-ab33-55dbc1776bb5,AD HOC,Cobertura Cerveza
2d9e9c16-8065-46a7-834a-5acaceefd05b,AD HOC,Cobertura Cerveza
16065825-78eb-4df9-ad59-531c87cc6077,AD HOC,Cobertura Cerveza
9a723b74-1e1e-4bac-9fe4-e4fc3b1fa7f2,AD HOC,Cobertura Cerveza
60f2a5b9-77e5-4c1c-8136-36d94fa222b6,AD HOC,Cobertura Cerveza
f3f15106-3de2-43b3-ac90-e59c38a6aa7d,AD HOC,Cobertura Cerveza
d1822b7e-3905-4264-ba48-2204cd2d8ff5,INNOVACIONES,Cobertura Innovaciones
e076b545-f032-4578-80b4-44216856e563,AD HOC,Cobertura Cerveza
f5ffa7c1-b1ae-44fd-999d-ca879169e26d,AD HOC,Cobertura Cerveza
cbe80afc-08d9-4cd6-8816-95a016a69a24,AD HOC,Cobertura Cerveza
a2a19416-fa58-4c34-be04-6f0b614cbbb5,AD HOC,Cobertura Cerveza
dbaea83f-3961-4782-9a6c-e98a3707f0f2,AD HOC,Cobertura Cerveza
b8cb976b-0b16-4dea-9864-e0816dfe65ab,AD HOC,Cobertura Cerveza
c9bd9391-d7b7-4651-b884-5e2e00a45f77,AD HOC,Cobertura Cerveza
9065ee43-27e7-4686-b838-aef385a8f2b0,AD HOC,Cobertura Cerveza
bb68e80e-b7fe-4520-9f59-2442c1e59f3a,AD HOC,Cobertura Cerveza
eddc945b-70af-428b-a5b2-5e9e0a2c577b,AD HOC,Cobertura Cerveza
2b0c198b-ba41-4ead-9e89-d0ec26061e9b,AD HOC,Cobertura Cerveza
d2c144b9-6a66-4304-a18a-aa513bae7356,AD HOC,Cobertura Cerveza
8ab1401b-e048-4628-b2f6-8ca0691892f6,AD HOC,Cobertura Cerveza
be44e635-7a15-4d2e-a400-0ea513dac2d1,AD HOC,Cobertura Cerveza
96ac656f-36a2-45db-8797-30c9c5f08d8d,AD HOC,Cobertura Cerveza
1688156982793,AD HOC,Cobertura Cerveza
e17a879c-7108-4201-8969-48d80b5d4a33,AD HOC,Cobertura Cerveza
9ef28ebf-c9fe-4440-ac5d-7d76856235d1,AD HOC,Cobertura Cerveza
a7c0ee74-529c-4233-a782-84dcc0be9928,AD HOC,Cobertura Cerveza
e98efffe-a71d-4f61-ac12-e61481f284b3,AD HOC,Cobertura Cerveza
c821fac1-dc8f-4c57-8af3-1f464e9d86b0,AD HOC,Cobertura Cerveza
8a0f5f0c-1c00-4184-bea5-15e766e3caa8,AD HOC,Cobertura Cerveza
a97160e2-d15f-4e22-9cc6-c76137258856,AD HOC,Cobertura Cerveza
